ocular_trait	systemic_trait	pair	region_id	chr	start	end	rho	var	SE_rho	Z_rho	P_rho	q_atlas	q_pair	bonferroni_p_atlas	h2_ocular	h2_systemic	local_corr	m	direction	input_status	numerical_status
POAG	CKD	POAG-CKD	6:15998406-17067160	6	15998406	17067160	0.0001709484661104	1.2677364281275296e-08	0.00011259380214414689	1.5182759872656688	0.1289448385114454	0.9999817917056351	0.9998366251571889	1.0	8.910403071530185e-05	0.0001635979487306	1.4158837785995897	544	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:19203782-20228741	6	19203782	20228741	2.736487716973869e-05	9.533766136534416e-09	9.764100642934001e-05	0.28026008918232387	0.7792779684626396	0.9999817917056351	0.9998366251571889	1.0	8.642458001097611e-05	0.0001020969104443	0.2913188347836331	523	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:17069966-19203108	6	17069966	19203108	-1.9401808652976096e-05	1.1928022117692076e-08	0.0001092154847889807	-0.17764704968771647	0.85900017187627	0.9999817917056351	0.9998366251571889	1.0	5.06684909993409e-05	3.86380801621477e-05	-0.4384958245999969	878	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:23495260-23935020	6	23495260	23935020	2.1603332898377504e-05	3.285809331701996e-09	5.732197948171361e-05	0.37687695180291575	0.7062650504405945	0.9999817917056351	0.9998366251571889	1.0	6.360654449471651e-05	2.358670216583976e-05	0.5577457184561365	231	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:20231516-22049758	6	20231516	22049758	-0.0001171319394507	1.5034030217282123e-08	0.00012261333621299978	-0.9552952645152916	0.3394284015796974	0.9999817917056351	0.9998366251571889	1.0	0.0001506944669027	0.0001363400868879	-0.8171746728996773	823	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:22052425-23495209	6	22052425	23495209	-3.782279551060902e-05	1.397709040414886e-08	0.0001182247453122605	-0.3199228335041852	0.7490268281905683	0.9999817917056351	0.9998366251571889	1.0	0.0002606269587535	-8.404303692899373e-05	nan	746	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:23935352-24799440	6	23935352	24799440	2.247981558542186e-05	8.044901142123536e-09	8.969337289969385e-05	0.2506296157527887	0.8021004823097839	0.9999817917056351	0.9998366251571889	1.0	-6.287533980363788e-06	-5.708702008978378e-05	nan	438	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:33863662-35451187	6	33863662	35451187	3.7436082278311095e-06	4.608043196409084e-09	6.788256916476485e-05	0.055148299097881937	0.9560203175481672	0.9999817917056351	0.9998366251571889	1.0	9.017657874650482e-05	-4.470565507218892e-06	nan	436	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:35452346-36608267	6	35452346	36608267	-4.564657645793982e-06	1.2936609722590934e-08	0.00011373921804984828	-0.040132662454154006	0.9679873618968968	0.9999817917056351	0.9998366251571889	1.0	0.0012267927279522	-4.734761364434583e-05	nan	395	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:38687185-39021712	6	38687185	39021712	-3.705979018099905e-06	2.825729437346036e-09	5.3157590590112676e-05	-0.06971683586406224	0.9444190413052864	0.9999817917056351	0.9998366251571889	1.0	-3.914898073791501e-05	2.886325574351998e-05	nan	204	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:39022698-40344526	6	39022698	40344526	-0.0001074200107491	1.2049677527916704e-08	0.00010977102317058316	-0.9785825771357738	0.3277862714205607	0.9999817917056351	0.9998366251571889	1.0	0.0005293739344776	4.908225332900408e-05	-0.666410250176273	674	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:36611164-38686222	6	36611164	38686222	2.285709612323772e-05	1.52038019090515e-08	0.00012330369787257598	0.18537234906659986	0.8529369947939878	0.9999817917056351	0.9998366251571889	1.0	0.0002477783510653	-1.2338153583171332e-05	nan	997	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:42105555-43957473	6	42105555	43957473	4.724997308536277e-06	1.699464614990655e-08	0.00013036351540943712	0.03624478285735328	0.971087177873694	0.9999817917056351	0.9998366251571889	1.0	0.0002305755555343	0.0001088935424886	0.0298190546154207	633	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:40345542-42105449	6	40345542	42105449	2.0215945738236004e-05	1.3474091213574469e-08	0.00011607795317619307	0.17415835811259103	0.8617410107569696	0.9999817917056351	0.9998366251571889	1.0	0.0001913528112117	6.69578993000756e-05	0.1785976457627087	882	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:45788111-46556325	6	45788111	46556325	-2.9282037830308363e-05	4.426563839089562e-09	6.653242697429248e-05	-0.4401167845811889	0.6598525259533611	0.9999817917056351	0.9998366251571889	1.0	0.0004860909916476	7.302755628783741e-05	-0.1554172166470795	326	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:43959116-45787468	6	43959116	45787468	1.050968113214659e-05	1.0613509639870206e-08	0.00010302188912978739	0.10201405954521423	0.9187455154027578	0.9999817917056351	0.9998366251571889	1.0	1.6136571765222085e-05	0.0002836683003368	0.1553382826268161	701	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:46560003-47885216	6	46560003	47885216	-3.982223941843186e-07	8.039686752673884e-09	8.966430032445401e-05	-0.004441259149330717	0.9964563995436866	0.9999817917056351	0.9998366251571889	1.0	9.638151523913116e-05	0.0001379195293581	-0.0034539490031639	680	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:47887063-49494241	6	47887063	49494241	-7.720758910651804e-05	6.001048388718037e-09	7.746643394863376e-05	-0.9966586193668427	0.3189302420039643	0.9999817917056351	0.9998366251571889	1.0	0.0003069573105296	5.175353855993013e-05	-0.6125633034480633	476	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:49494933-50406476	6	49494933	50406476	-8.169351271034779e-05	7.406444207721918e-09	8.606070071595931e-05	-0.9492545613819101	0.3424911575939194	0.9999817917056351	0.9998366251571889	1.0	0.0002271420874592	5.253912717830248e-05	-0.7478204501845572	308	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:50406575-51703012	6	50406575	51703012	0.0001403637664547	1.5218734844848754e-08	0.0001233642364903571	1.1377994988496662	0.2552042142923723	0.9999817917056351	0.9998366251571889	1.0	0.0015608374680211	0.0001268976037731	0.3153911203043976	476	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:53405127-54291407	6	53405127	54291407	5.401490028526007e-06	5.738201704453872e-09	7.575091883570701e-05	0.0713059341265691	0.943154272503857	0.9999817917056351	0.9998366251571889	1.0	-8.929709526184282e-06	0.0001857840751007	nan	455	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:51704668-53402679	6	51704668	53402679	-0.0002542373979005	1.206151186626892e-08	0.0001098249145971392	-2.314933718210445	0.0206165597303474	0.9999817917056351	0.9998366251571889	1.0	0.0009462077604167	6.87490217469412e-05	-0.9968112268218092	833	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:56104522-57082026	6	56104522	57082026	-4.039007232986391e-05	3.807553666652725e-09	6.170537793946914e-05	-0.6545632435714953	0.5127489958668252	0.9999817917056351	0.9998366251571889	1.0	4.307361910003528e-05	-1.413901716748878e-05	nan	352	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:54293261-56103747	6	54293261	56103747	-0.000104027332495	8.869730832853302e-09	9.41792484194544e-05	-1.10456745239338	0.2693470607538576	0.9999817917056351	0.9998366251571889	1.0	8.766144891366687e-05	0.000113449559961	-1.0431379176719744	743	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:57085542-58084365	6	57085542	58084365	5.151622227796592e-06	1.8756580445614723e-09	4.3308867966751016e-05	0.11895074772565249	0.9053143762614064	0.9999817917056351	0.9998366251571889	1.0	-9.877391935882013e-06	-8.361438380145839e-06	nan	153	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:58139505-62691733	6	58139505	62691733	1.0890196714805072e-05	3.124824433881723e-09	5.59001291043386e-05	0.1948152336907545	0.8455375960241399	0.9999817917056351	0.9998366251571889	1.0	-1.2789147203523074e-05	-1.1771689218384754e-05	nan	305	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:62692409-63712779	6	62692409	63712779	6.356761975697713e-06	2.402261074437142e-09	4.9012866417269883e-05	0.12969578072785154	0.8968071208642807	0.9999817917056351	0.9998366251571889	1.0	-1.987138497525865e-05	-8.620596281144088e-06	nan	263	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:63713620-65760585	6	63713620	65760585	1.7555281492869223e-05	4.712892157785789e-09	6.865050733815292e-05	0.25571961772105906	0.7981673459598659	0.9999817917056351	0.9998366251571889	1.0	-2.24648216178615e-05	-2.709687234299311e-05	nan	509	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:65762553-67028107	6	65762553	67028107	2.9310420693725687e-06	5.985050684462828e-09	7.736310932519988e-05	0.03788681834195391	0.9697779229435808	0.9999817917056351	0.9998366251571889	1.0	9.535051820559984e-05	-8.555500393424395e-07	nan	491	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:67029501-67556729	6	67029501	67556729	5.52634968367378e-05	3.4473919001796167e-09	5.8714494804772155e-05	0.9412240881998721	0.3465900349620257	0.9999817917056351	0.9998366251571889	1.0	3.763639451272973e-05	2.235497027091999e-05	1.905229543479954	241	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:67557245-68546601	6	67557245	68546601	-5.174169964001706e-05	5.005564332005966e-09	7.075001294703744e-05	-0.7313313098437203	0.4645768105884569	0.9999817917056351	0.9998366251571889	1.0	-5.87269095162118e-05	-1.377090862436117e-05	nan	376	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:68546995-69295414	6	68546995	69295414	-2.7923680780916825e-05	5.054359862360217e-09	7.10940212842136e-05	-0.3927711539805284	0.6944885117693121	0.9999817917056351	0.9998366251571889	1.0	-5.516748014307396e-05	-3.7951762964608765e-05	nan	300	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:69295526-70359936	6	69295526	70359936	-1.7854720617390445e-05	4.737535284034597e-09	6.882975580397331e-05	-0.2594040965108255	0.7953234693106465	0.9999817917056351	0.9998366251571889	1.0	0.0002560245645356	-7.422172917905281e-06	nan	397	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:72449421-73170712	6	72449421	73170712	4.6996483243024334e-05	4.014331486948286e-09	6.335875225214182e-05	0.7417520322369612	0.4582375881180013	0.9999817917056351	0.9998366251571889	1.0	7.754852282827683e-05	-6.6756053958964415e-06	nan	295	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:70360869-72448598	6	70360869	72448598	3.206460141918887e-05	1.1093521381000175e-08	0.00010532578687577024	0.30443258360849895	0.7607983469572326	0.9999817917056351	0.9998366251571889	1.0	8.832871889007475e-05	-4.904782885923197e-06	nan	882	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:75065279-75843360	6	75065279	75843360	3.3581918640586786e-05	2.39126293634268e-09	4.890054126840193e-05	0.6867392010297936	0.492247089158024	0.9999817917056351	0.9998366251571889	1.0	4.900664324911086e-05	-2.058505884565046e-05	nan	172	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:73171594-75064563	6	73171594	75064563	-9.837630247053706e-06	9.010825012812344e-09	9.492536548685153e-05	-0.10363542132915309	0.9174586768464672	0.9999817917056351	0.9998366251571889	1.0	0.0003140793213105	-6.534714960905539e-05	nan	686	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:75843845-77257094	6	75843845	77257094	-3.830908260191791e-06	4.120322196048501e-09	6.418973590885462e-05	-0.059681009836704095	0.9524096967259936	0.9999817917056351	0.9998366251571889	1.0	-0.0001214564613809	5.2900943640342666e-06	nan	413	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:78958134-79861169	6	78958134	79861169	8.810700775894304e-05	3.2010525742055292e-09	5.6577845259478815e-05	1.557270471416229	0.1194062830500539	0.9999817917056351	0.9998366251571889	1.0	0.0001317507206381	1.4015199904566742e-05	2.0503797509799853	296	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:77257275-78957547	6	77257275	78957547	-7.924810101709745e-05	7.766992609173334e-09	8.813054299828938e-05	-0.8992126715778395	0.3685393920934831	0.9999817917056351	0.9998366251571889	1.0	-7.590966612690589e-06	-1.1974064663703897e-05	nan	677	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:79862483-80556359	6	79862483	80556359	1.895756196061436e-05	5.146373767713263e-09	7.173823086551035e-05	0.26426023797763604	0.7915793969859012	0.9999817917056351	0.9998366251571889	1.0	-6.416926246940396e-05	6.030075619466788e-05	nan	340	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:80557170-82387384	6	80557170	82387384	-0.0001145298020675	7.05036522576408e-09	8.396645297834177e-05	-1.363994762253941	0.1725692141524192	0.9999817917056351	0.9998366251571889	1.0	0.000353147392024	3.240847474511772e-05	-1.0705604927503796	659	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:82387920-83904869	6	82387920	83904869	-0.0001452020576447	6.766671118973743e-09	8.22597782575041e-05	-1.7651647101474413	0.0775360877084175	0.9999817917056351	0.9998366251571889	1.0	0.0001078047171704	5.0665573698190737e-05	-1.9647052523576345	518	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:86040497-87138115	6	86040497	87138115	-2.627322767952396e-05	3.654124033342695e-09	6.0449350975363623e-05	-0.43463208877514203	0.663829499313543	0.9999817917056351	0.9998366251571889	1.0	-2.372699997404694e-05	-9.558622924008402e-06	nan	339	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:83908232-86040334	6	83908232	86040334	-9.877242345323998e-05	1.0039537754151729e-08	0.00010019749375184855	-0.985777385788332	0.3242423652435769	0.9999817917056351	0.9998366251571889	1.0	0.0001510673448926	3.149940650902541e-05	-1.4318556116261298	806	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:87140364-88532072	6	87140364	88532072	-6.757815782319709e-06	5.020928861600928e-09	7.085851297904105e-05	-0.09537055603069988	0.9240205023374284	0.9999817917056351	0.9998366251571889	1.0	-7.827899538003299e-06	-3.510425370513028e-05	nan	486	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:88533324-89668547	6	88533324	89668547	9.243844552017443e-05	7.877598508762679e-09	8.875583647717304e-05	1.0414914577921703	0.2976475156866768	0.9999817917056351	0.9998366251571889	1.0	0.0001198745807387	2.0845006176983835e-05	1.8492178159285424	467	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:89673861-91400644	6	89673861	91400644	-1.2107475508464456e-05	1.1999207807397409e-08	0.00010954089559336918	-0.11052927258700773	0.9119896359205	0.9999817917056351	0.9998366251571889	1.0	0.0002081785852966	4.519648273795025e-05	-0.12481973420194	813	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:91401234-93426186	6	91401234	93426186	0.0001549387954396	1.1155055431735976e-08	0.0001056174958599946	1.466980391629292	0.14238138952694	0.9999817917056351	0.9998366251571889	1.0	0.0003912186520912	-1.819720167364032e-05	nan	758	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:93429797-94919277	6	93429797	94919277	6.08571482484264e-05	7.937514923166588e-09	8.909273215681843e-05	0.6830764617399703	0.4945585281923476	0.9999817917056351	0.9998366251571889	1.0	-4.814264133888642e-05	-1.656389691281137e-05	nan	573	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:94920611-97093037	6	94920611	97093037	-0.0001447985645811	8.51687688937014e-09	9.228692696893824e-05	-1.5690040760576631	0.116646989254936	0.9999817917056351	0.9998366251571889	1.0	4.3495842585299766e-05	-3.7565779535793857e-05	nan	658	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:97093295-98893182	6	97093295	98893182	-3.24494046631244e-05	6.267352177895593e-09	7.916661024633802e-05	-0.4098875089151035	0.6818884687817072	0.9999817917056351	0.9998366251571889	1.0	2.790907152495612e-05	-4.053855787108871e-06	nan	514	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:98893830-100286683	6	98893830	100286683	2.0215783438020585e-05	8.023844736164548e-09	8.957591604982082e-05	0.2256832453354634	0.8214477902044008	0.9999817917056351	0.9998366251571889	1.0	3.3562378105324856e-05	-3.138092047513726e-05	nan	583	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:100287245-101862923	6	100287245	101862923	-5.584191317165226e-05	5.555442276238831e-09	7.453483934536138e-05	-0.7492055213657282	0.4537333418009732	0.9999817917056351	0.9998366251571889	1.0	2.193456316811474e-05	6.443021382351586e-05	-1.485425953984043	464	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:101863563-102887537	6	101863563	102887537	2.6686452229504165e-05	5.188725720912252e-09	7.203281003065375e-05	0.37047634568396925	0.7110275981197741	0.9999817917056351	0.9998366251571889	1.0	-0.0001298000404296	-1.140069184036062e-05	nan	347	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:102888281-104211089	6	102888281	104211089	2.223129573940853e-05	4.9682070781832355e-09	7.048550970364927e-05	0.3154023547943151	0.7524561791460532	0.9999817917056351	0.9998366251571889	1.0	-7.608813831355774e-05	6.990760323865013e-05	nan	446	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:104211475-105752435	6	104211475	105752435	2.990648471181725e-05	6.964297185692107e-09	8.345236476992194e-05	0.35836593479728696	0.7200694811344132	0.9999817917056351	0.9998366251571889	1.0	0.0001015502742176	-6.498553829609707e-06	nan	545	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:105754306-106921804	6	105754306	106921804	-9.474235911395008e-05	9.971934343493248e-09	9.985957311892159e-05	-0.9487558994581573	0.3427447761882261	0.9999817917056351	0.9998366251571889	1.0	-8.068829862231596e-05	1.418964967181293e-05	nan	534	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:106922281-108322638	6	106922281	108322638	-0.0001648336619678	1.159546782248268e-08	0.00010768225398125115	-1.5307411934049935	0.1258333686052578	0.9999817917056351	0.9998366251571889	1.0	0.0001500504709976	0.0001699305640903	-1.0322656504675205	655	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:110654605-111390344	6	110654605	111390344	3.013840611930016e-05	4.015614064854675e-09	6.336887299656414e-05	0.4756026846324735	0.634357462427382	0.9999817917056351	0.9998366251571889	1.0	-5.6078840769242057e-05	-6.056613874499515e-06	nan	274	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:108325624-110654066	6	108325624	110654066	-3.0816385090057184e-05	7.975785171132622e-09	8.930725150362999e-05	-0.3450602786583866	0.7300490545641676	0.9999817917056351	0.9998366251571889	1.0	8.760174657955022e-05	-4.371640806266701e-05	nan	760	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:114220361-116130955	6	114220361	116130955	5.857259370953544e-05	7.773705149696565e-09	8.816861771456194e-05	0.6643247362588693	0.5064824923661044	0.9999817917056351	0.9998366251571889	1.0	-1.2897230030904166e-05	-1.89423958765046e-05	nan	592	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:116130983-117566682	6	116130983	117566682	5.561426910325204e-05	5.469484601682339e-09	7.395596393586077e-05	0.7519916737409332	0.4520560659738116	0.9999817917056351	0.9998366251571889	1.0	0.0001819291006342	-1.9304233219346983e-06	nan	495	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:117567468-119071713	6	117567468	119071713	3.77819764015328e-06	7.138444329633193e-09	8.448931488438756e-05	0.04471805275404639	0.964332044074826	0.9999817917056351	0.9998366251571889	1.0	1.2710991885118531e-05	-1.2784402507789008e-05	nan	560	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:111391537-114218733	6	111391537	114218733	-8.761154655724106e-06	1.3644021338568288e-08	0.00011680762534427403	-0.0750049890142175	0.9402107424174052	0.9999817917056351	0.9998366251571889	1.0	-6.22049281754402e-05	0.0001839109928138	nan	1064	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:119075856-120628075	6	119075856	120628075	5.012019595951083e-05	7.344591940607212e-09	8.570059475060376e-05	0.5848290330465616	0.558662680464823	0.9999817917056351	0.9998366251571889	1.0	-3.653950814051053e-05	-1.7075467018673074e-05	nan	539	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:120628214-121673627	6	120628214	121673627	-1.2384709970860312e-05	3.7320894997398355e-09	6.109082991529773e-05	-0.20272617000017318	0.839349067179926	0.9999817917056351	0.9998366251571889	1.0	1.7266514606145972e-05	-2.0404833535708317e-05	nan	339	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:121674337-123104703	6	121674337	123104703	-2.215027408414969e-05	6.1722117050047614e-09	7.856342472808044e-05	-0.28194129979459326	0.7779885209071133	0.9999817917056351	0.9998366251571889	1.0	0.0007396702159961	-3.832693810609684e-05	nan	521	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:123105676-123889346	6	123105676	123889346	1.1518339502145334e-05	5.074682873494071e-09	7.123680841737698e-05	0.16169084154724198	0.871549317023333	0.9999817917056351	0.9998366251571889	1.0	0.0001976714327589	6.003758353305464e-05	0.1057319685635625	320	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:123890282-125333797	6	123890282	125333797	1.4430586480175551e-05	1.067654496164882e-08	0.0001033273679218087	0.13965889938371084	0.8889295016025702	0.9999817917056351	0.9998366251571889	1.0	0.0001121396002449	2.929185085307279e-05	0.2517857069203617	657	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:130540383-131972731	6	130540383	131972731	9.643388616875227e-06	7.740480114548966e-09	8.797999837775042e-05	0.10960887468388474	0.9127195720904794	0.9999817917056351	0.9998366251571889	1.0	0.0002294636095424	7.273526757144562e-05	0.0746449167123497	563	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:125336799-128759251	6	125336799	128759251	-9.064880518843636e-05	1.1038490988559427e-08	0.00010506422316164255	-0.8627942268127953	0.3882506139034136	0.9999817917056351	0.9998366251571889	1.0	4.577837079062741e-05	5.789610057492991e-05	-1.7607887749033964	900	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:128759755-130538497	6	128759755	130538497	7.788244131331427e-05	1.1965593549199936e-08	0.00010938735552704406	0.7119876053138449	0.4764724513328374	0.9999817917056351	0.9998366251571889	1.0	-3.856770015084484e-05	0.0001909265562745	nan	786	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:131973932-133867802	6	131973932	133867802	3.139520410330002e-05	1.3702541558327357e-08	0.0001170578556028059	0.2682024537492678	0.7885434863485297	0.9999817917056351	0.9998366251571889	1.0	6.991796999286022e-05	7.249892333893857e-05	0.4409639915148788	870	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:136186368-137811295	6	136186368	137811295	4.829987850706995e-05	1.114324287400744e-08	0.00010556155964179119	0.45755177046425827	0.6472745002547406	0.9999817917056351	0.9998366251571889	1.0	0.0013824211609458	9.342148955171038e-05	0.1344009869955752	507	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:133869809-136186007	6	133869809	136186007	0.0001305568663998	1.1846873401936348e-08	0.00010884334339745517	1.1994933481880943	0.2303361696962148	0.9999817917056351	0.9998366251571889	1.0	0.0002856491352112	0.0001667571121307	0.5981926577103174	801	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:137813095-139532424	6	137813095	139532424	-0.0001299790057536	1.2684850380433492e-08	0.00011262704107110996	-1.154065706756288	0.2484732315576694	0.9999817917056351	0.9998366251571889	1.0	-9.691965204619244e-05	6.977339235456614e-05	nan	747	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:139533572-142036032	6	139533572	142036032	4.59468117814319e-06	9.220791810626538e-09	9.602495410374607e-05	0.0478488245167924	0.9618367247542702	0.9999817917056351	0.9998366251571889	1.0	-4.377982951918172e-05	5.7133898748842645e-05	nan	710	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:142036912-143719278	6	142036912	143719278	-2.512581192417625e-05	7.999539466412092e-09	8.94401446019185e-05	-0.2809232032887086	0.7787693033459443	0.9999817917056351	0.9998366251571889	1.0	-8.63876811896117e-05	7.909448053549956e-05	nan	600	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:146665424-148179283	6	146665424	148179283	0.0001107966890485	7.859490977422384e-09	8.865377023805803e-05	1.2497684954738255	0.2113841277498692	0.9999817917056351	0.9998366251571889	1.0	9.145647597354824e-05	3.504151449741116e-06	6.189108794174497	593	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:148180191-148917941	6	148180191	148917941	-0.0001001262664302	1.005770772287822e-08	0.00010028812353852384	-0.998386079003047	0.3180921813993504	0.9999817917056351	0.9998366251571889	1.0	0.0001591197494307	-5.355078883179456e-05	nan	478	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:148919158-150298842	6	148919158	150298842	-6.858426770396467e-05	7.46815351260991e-09	8.641847899963242e-05	-0.7936296553455471	0.4274110630198103	0.9999817917056351	0.9998366251571889	1.0	1.238789476376477e-05	8.189403877435994e-05	-2.153275541283419	637	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:143720467-146663272	6	143720467	146663272	-6.005684902318052e-05	1.3126247061230757e-08	0.000114569834866036	-0.5241942531679799	0.6001434375935102	0.9999817917056351	0.9998366251571889	1.0	5.252656159390593e-05	8.438460746946753e-05	-0.9020724906864978	1048	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:150299299-151097980	6	150299299	151097980	0.0001069192591264	1.0494634440593798e-08	0.00010244332306496991	1.0436918281008067	0.2966279918754572	0.9999817917056351	0.9998366251571889	1.0	-0.0001153221075993	4.284188562542932e-06	nan	537	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:151100484-151929942	6	151100484	151929942	-3.4305511794072045e-05	9.386738794370926e-09	9.688518356472742e-05	-0.35408419050115225	0.7232757897299044	0.9999817917056351	0.9998366251571889	1.0	0.0003133733310756	-2.8010613207123104e-05	nan	490	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:151930249-153550147	6	151930249	153550147	-0.0002869147758484	1.1863459017824476e-08	0.00010891950705830648	-2.6341909139820987	0.008433805165912	0.9546974256595081	0.794886136887206	1.0	0.0001693175871365	3.895405412755012e-05	-3.5328528403236708	880	NEGATIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:153551177-155228511	6	153551177	155228511	9.735504028496612e-05	1.2437700908425352e-08	0.00011152444085681556	0.87294802410136	0.382691408446792	0.9999817917056351	0.9998366251571889	1.0	-3.355251463131276e-05	5.181638220752066e-05	nan	743	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:156761338-157398853	6	156761338	157398853	3.480751113486933e-05	3.6817566952142565e-09	6.067748095639977e-05	0.5736479264833112	0.5662060729886788	0.9999817917056351	0.9998366251571889	1.0	-1.060600755443525e-05	-8.310533065983402e-07	nan	255	POSITIVE	PASS	PASS
POAG	CKD	POAG-CKD	6:155229566-156756457	6	155229566	156756457	2.8457332325324776e-05	1.3184705736760403e-08	0.00011482467390226023	0.2478329034885647	0.804263695635951	0.9999817917056351	0.9998366251571889	1.0	-4.782372994358943e-05	2.310412033123601e-05	nan	767	POSITIVE	PASS	PASS
