tier	pair	hidden_mixed_pair	chr	start	end	SUPERGNOVA_rho	SUPERGNOVA_P	SUPERGNOVA_q	PLACO_lead_SNP	PLACO_P	PLACO_q	PLACO_level	beta1	beta2	effect_product	directional_convergence	fine_mapping_ready	CAT_Finnish_LD_flag
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1346720	1.82865286135366e-05	0.030591743783943495	LEVEL_C_ATLAS_FDR	-0.0308407	0.0251	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6540876	9.75742591295252e-07	0.0035306661318975333	LEVEL_C_ATLAS_FDR	-0.0334315	0.0284	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6703809	8.51674620368815e-07	0.003160959388398815	LEVEL_C_ATLAS_FDR	-0.0335538	0.0286	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6700746	1.03897851359646e-06	0.0037111243377744587	LEVEL_C_ATLAS_FDR	-0.0333974	0.0283	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6700846	1.89506512759934e-05	0.03136457569705312	LEVEL_C_ATLAS_FDR	-0.0305077	0.0253	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10864144	1.10862754035473e-06	0.003913193223309042	LEVEL_C_ATLAS_FDR	-0.0333476	0.0282	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs60673767	1.10336371486606e-06	0.0038973873865738636	LEVEL_C_ATLAS_FDR	-0.0333615	0.0282	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1019829	1.11398885393004e-06	0.003928921199452139	LEVEL_C_ATLAS_FDR	-0.0334562	0.0281	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs11578311	5.91427857456144e-07	0.002353486643809355	LEVEL_C_ATLAS_FDR	-0.0333937	0.0302	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs11120492	9.42426104032236e-07	0.0034333761991636597	LEVEL_C_ATLAS_FDR	-0.0333937	0.0285	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs7513914	9.87120502829957e-07	0.003562681793266615	LEVEL_C_ATLAS_FDR	-0.0333937	0.0284	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1896956	1.03393625597979e-06	0.003696537336589623	LEVEL_C_ATLAS_FDR	-0.0333937	0.0283	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs7522701	5.69871452241693e-06	0.013527459898305522	LEVEL_C_ATLAS_FDR	-0.0356801	0.0249	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10864156	5.96609381241774e-06	0.013965421452837386	LEVEL_C_ATLAS_FDR	-0.0356802	0.0248	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6664815	6.53953646272466e-06	0.01486856629822583	LEVEL_C_ATLAS_FDR	-0.0356802	0.0246	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1864370	6.27999206109999e-06	0.01447777546728759	LEVEL_C_ATLAS_FDR	-0.0355099	0.0248	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1429906	6.28079351605403e-06	0.014477856352836136	LEVEL_C_ATLAS_FDR	-0.0355095	0.0248	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6540888	6.43188008040608e-06	0.014715859344079214	LEVEL_C_ATLAS_FDR	-0.0354404	0.0248	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6540889	5.22416356380147e-06	0.012739888821199469	LEVEL_C_ATLAS_FDR	-0.0356593	0.0251	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10864167	7.89158630911761e-06	0.016938511271347496	LEVEL_C_ATLAS_FDR	-0.0355099	0.0243	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs877049	7.20243678545749e-06	0.01586048316665721	LEVEL_C_ATLAS_FDR	-0.0355099	0.0245	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs7543250	5.64329316984151e-06	0.013433567202744127	LEVEL_C_ATLAS_FDR	-0.0357057	0.0249	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs4844587	6.27032031165076e-06	0.014464459470797188	LEVEL_C_ATLAS_FDR	-0.0355146	0.0248	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10864175	5.99030253063099e-06	0.013997198885200244	LEVEL_C_ATLAS_FDR	-0.0355146	0.0249	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs7514736	6.87027922646234e-06	0.015363995061548084	LEVEL_C_ATLAS_FDR	-0.0355146	0.0246	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1579484	7.75701606621512e-06	0.016738950751709784	LEVEL_C_ATLAS_FDR	-0.0354297	0.0244	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs4611012	7.41331313379252e-06	0.016201515573444143	LEVEL_C_ATLAS_FDR	-0.0354289	0.0245	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6540896	7.15805519137243e-06	0.015794815062878498	LEVEL_C_ATLAS_FDR	-0.0353944	0.0246	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs11120586	7.78185753325576e-06	0.016775647311494463	LEVEL_C_ATLAS_FDR	-0.0354196	0.0244	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1367067	1.0378352433733e-05	0.020551669499720465	LEVEL_C_ATLAS_FDR	0.0324775	-0.0294	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6703857	6.30196018294879e-06	0.014514745277328829	LEVEL_C_ATLAS_FDR	-0.0356568	0.0247	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6703860	6.72256182995559e-06	0.01513612069959547	LEVEL_C_ATLAS_FDR	-0.0354506	0.0247	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10864178	5.81647666996496e-06	0.013736547146476803	LEVEL_C_ATLAS_FDR	-0.0354793	0.025	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10864180	6.67008087914316e-06	0.015060809196138043	LEVEL_C_ATLAS_FDR	-0.0354792	0.0247	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs12021745	7.40394441162213e-06	0.01618919481052764	LEVEL_C_ATLAS_FDR	0.0330364	-0.0298	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs11120688	8.0385079847888e-06	0.01715935606128263	LEVEL_C_ATLAS_FDR	0.0330142	-0.0296	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10127904	8.67420403575824e-06	0.018092556996227204	LEVEL_C_ATLAS_FDR	0.0244339	-0.0373	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs34386700	8.05350255053827e-06	0.01717560142964231	LEVEL_C_ATLAS_FDR	0.0245846	-0.0373	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10158414	8.35596210761719e-06	0.017612383325772116	LEVEL_C_ATLAS_FDR	0.0245686	-0.0372	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs34070762	8.62094364933993e-06	0.01800526926528389	LEVEL_C_ATLAS_FDR	0.024565	-0.0371	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs17259038	1.04102365156777e-05	0.020588967307863002	LEVEL_C_ATLAS_FDR	0.0244645	-0.0362	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs12744104	1.25694849150949e-05	0.023518657485969496	LEVEL_C_ATLAS_FDR	0.0266275	-0.0359	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs12745818	1.37173977586677e-05	0.025018607656050577	LEVEL_C_ATLAS_FDR	0.0265569	-0.0357	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs35728110	6.26083764574041e-07	0.0024625982216917486	LEVEL_C_ATLAS_FDR	0.0357978	-0.0362	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs2025371	4.10301443122792e-06	0.010680359176632657	LEVEL_C_ATLAS_FDR	0.0339919	-0.0333	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs80209102	1.56387316676712e-06	0.005192719528159324	LEVEL_C_ATLAS_FDR	0.0357978	-0.0345	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs2147021	7.92679850599893e-07	0.0029846254473748675	LEVEL_C_ATLAS_FDR	0.0352914	-0.0361	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs34509370	6.58240901871778e-07	0.0025655353784571062	LEVEL_C_ATLAS_FDR	0.0354926	-0.0364	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs7527798	6.84468932001733e-07	0.0026493172936093694	LEVEL_C_ATLAS_FDR	0.0355587	-0.0363	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs12729569	7.89537865393578e-07	0.0029747311802920656	LEVEL_C_ATLAS_FDR	0.0353923	-0.0361	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs12748243	7.92221407742715e-07	0.0029832228976195666	LEVEL_C_ATLAS_FDR	0.0353834	-0.0361	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs11118410	9.5985874168354e-07	0.003483722798438056	LEVEL_C_ATLAS_FDR	0.0311195	-0.0314	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1830762	1.92392333317098e-05	0.03169861489858448	LEVEL_C_ATLAS_FDR	0.0286344	-0.0297	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs17049196	1.91484625583925e-05	0.03160005758269006	LEVEL_C_ATLAS_FDR	0.0286487	-0.0297	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs12073783	1.17832792007932e-06	0.004111556146974835	LEVEL_C_ATLAS_FDR	0.0305199	-0.0315	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs4306131	8.5718015660885e-07	0.003178525479482832	LEVEL_C_ATLAS_FDR	0.0312878	-0.0315	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs34168498	5.32060608701475e-07	0.0021552236823505384	LEVEL_C_ATLAS_FDR	0.0354788	-0.0376	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs11118425	7.36295753443856e-07	0.0028206681778649243	LEVEL_C_ATLAS_FDR	0.0385364	-0.0275	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1977265	3.42491631222524e-06	0.009383901954014019	LEVEL_C_ATLAS_FDR	0.0276938	-0.0287	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1977266	3.03987323714062e-06	0.008608889262149066	LEVEL_C_ATLAS_FDR	0.0276809	-0.029	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1977267	2.46388484009789e-06	0.00739201569131258	LEVEL_C_ATLAS_FDR	0.0276846	-0.0295	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs34626131	2.68984819371112e-09	2.7863083493360047e-05	LEVEL_A_ATLAS_STRINGENT	0.0396022	-0.0438	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1977268	2.12608991853987e-06	0.006619444517088593	LEVEL_C_ATLAS_FDR	0.0277393	-0.0298	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs1570565	2.0018855254908e-06	0.006315835413334728	LEVEL_C_ATLAS_FDR	0.0276815	-0.03	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs35438924	7.44032430569299e-06	0.016241119069338835	LEVEL_C_ATLAS_FDR	0.0276747	-0.0275	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs34277355	6.85664265790108e-06	0.01534332745756152	LEVEL_C_ATLAS_FDR	0.027676	-0.0277	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6683902	2.01032971336197e-06	0.006334600024508701	LEVEL_C_ATLAS_FDR	0.0276693	-0.03	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs4147106	5.57916976720711e-06	0.013325074585144817	LEVEL_C_ATLAS_FDR	0.027678	-0.0282	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs4147105	5.81171533888822e-06	0.01373084497055575	LEVEL_C_ATLAS_FDR	0.0276774	-0.0281	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs4147104	6.05013201790707e-06	0.014099990605833999	LEVEL_C_ATLAS_FDR	0.0276783	-0.028	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs6540439	7.90406944265282e-08	0.00044859982939217483	LEVEL_C_ATLAS_FDR	0.0324076	-0.0403	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs7543097	1.60775161731166e-06	0.0053109807178940505	LEVEL_C_ATLAS_FDR	0.0277008	-0.0305	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs3927459	4.27250450344549e-06	0.010997509050658683	LEVEL_C_ATLAS_FDR	0.0274423	-0.0284	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10779386	1.72988118621176e-05	0.029427645112424405	LEVEL_C_ATLAS_FDR	0.0314838	-0.0222	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs10779387	1.89874923272753e-05	0.03141207041591425	LEVEL_C_ATLAS_FDR	0.0314835	-0.022	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
TIER 2	CAT-AD	True	1	206706419	208158787	-0.0002848402193571	3.3583921723340934e-08	0.0002752403888758	rs12132968	6.49063217487162e-06	0.014801001898696788	LEVEL_C_ATLAS_FDR	0.0272095	-0.0276	NEGATIVE_EFFECT_PRODUCT	DIRECTION_CONCORDANT	CONDITIONAL	FINNISH_LD_SENSITIVITY_REQUIRED
